Run,Altitude,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,dev_stage,env_biome,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Isolate,Isolation_source,Lat_Lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sex,SRA Study,Tissue
SRR7222228,1892 m,OTHER,85,151120225,PRJNA473221,SAMN09268097,Invertebrate,54092175,UNIVERSITY OF ALABAMA,2016-07-29,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128770,USA,North America,USA:Washington,Illumina HiSeq 4000,JDL3036,Trail to Goat Peak lookout. Steep lupine meadow,48.6423 N 120.40366 W,JDL3036,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL3036-WA14-2016--Bb,female,SRP149031,Thorax muscle
SRR7222229,1892 m,OTHER,85,121095505,PRJNA473221,SAMN09268096,Invertebrate,46890469,UNIVERSITY OF ALABAMA,2016-07-29,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128769,USA,North America,USA:Washington,Illumina HiSeq 4000,JDL3035,Trail to Goat Peak lookout. Steep lupine meadow,48.6423 N 120.40366 W,JDL3035,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL3035-WA14-2016--Bb,female,SRP149031,Thorax muscle
SRR7222230,1892 m,OTHER,85,150616005,PRJNA473221,SAMN09268099,Invertebrate,56380944,UNIVERSITY OF ALABAMA,2016-07-29,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128768,USA,North America,USA:Washington,Illumina HiSeq 4000,JDL3038,Trail to Goat Peak lookout. Steep lupine meadow,48.6423 N 120.40366 W,JDL3038,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL3038-WA14-2016--Bb,female,SRP149031,Thorax muscle
SRR7222231,1892 m,OTHER,85,165156190,PRJNA473221,SAMN09268098,Invertebrate,59427028,UNIVERSITY OF ALABAMA,2016-07-29,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128767,USA,North America,USA:Washington,Illumina HiSeq 4000,JDL3037,Trail to Goat Peak lookout. Steep lupine meadow,48.6423 N 120.40366 W,JDL3037,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL3037-WA14-2016--Bb,female,SRP149031,Thorax muscle
SRR7222232,1452 m,OTHER,85,94799140,PRJNA473221,SAMN09267992,Invertebrate,37831104,UNIVERSITY OF ALABAMA,2015-07-26,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128766,USA,North America,USA:Oregon,Illumina HiSeq 4000,JDL1526,Mt Hood Hwy 26 nr Chevron Gas,45.31242 N 121.6481 W,JDL1526,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL1526-OR09-2015--Bb,female,SRP149031,Thorax muscle
SRR7222233,1452 m,OTHER,85,132146525,PRJNA473221,SAMN09267993,Invertebrate,51695190,UNIVERSITY OF ALABAMA,2015-07-26,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128765,USA,North America,USA:Oregon,Illumina HiSeq 4000,JDL1527,Mt Hood Hwy 26 nr Chevron Gas,45.31242 N 121.6481 W,JDL1527,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL1527-OR09-2015--Bb,female,SRP149031,Thorax muscle
SRR7222234,1452 m,OTHER,85,163157925,PRJNA473221,SAMN09267994,Invertebrate,60101723,UNIVERSITY OF ALABAMA,2015-07-26,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128764,USA,North America,USA:Oregon,Illumina HiSeq 4000,JDL1528,Mt Hood Hwy 26 nr Chevron Gas,45.31242 N 121.6481 W,JDL1528,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL1528-OR09-2015--Bb,female,SRP149031,Thorax muscle
SRR7222235,1452 m,OTHER,85,160359215,PRJNA473221,SAMN09267995,Invertebrate,59155512,UNIVERSITY OF ALABAMA,2015-07-26,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128763,USA,North America,USA:Oregon,Illumina HiSeq 4000,JDL1529,Mt Hood Hwy 26 nr Chevron Gas,45.31242 N 121.6481 W,JDL1529,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL1529-OR09-2015--Bb,female,SRP149031,Thorax muscle
SRR7222236,1452 m,OTHER,85,168669580,PRJNA473221,SAMN09267996,Invertebrate,64355192,UNIVERSITY OF ALABAMA,2015-07-26,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128762,USA,North America,USA:Oregon,Illumina HiSeq 4000,JDL1530,Mt Hood Hwy 26 nr Chevron Gas,45.31242 N 121.6481 W,JDL1530,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL1530-OR09-2015--Bb,female,SRP149031,Thorax muscle
SRR7222237,1452 m,OTHER,85,145104775,PRJNA473221,SAMN09267997,Invertebrate,56089766,UNIVERSITY OF ALABAMA,2015-07-26,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128761,USA,North America,USA:Oregon,Illumina HiSeq 4000,JDL1531,Mt Hood Hwy 26 nr Chevron Gas,45.31242 N 121.6481 W,JDL1531,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL1531-OR09-2015--Bb,female,SRP149031,Thorax muscle
SRR7222238,1452 m,OTHER,85,162603980,PRJNA473221,SAMN09267998,Invertebrate,62418879,UNIVERSITY OF ALABAMA,2015-07-26,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128760,USA,North America,USA:Oregon,Illumina HiSeq 4000,JDL1532,Mt Hood Hwy 26 nr Chevron Gas,45.31242 N 121.6481 W,JDL1532,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL1532-OR09-2015--Bb,female,SRP149031,Thorax muscle
SRR7222239,1452 m,OTHER,85,162037030,PRJNA473221,SAMN09267999,Invertebrate,59943398,UNIVERSITY OF ALABAMA,2015-07-26,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128759,USA,North America,USA:Oregon,Illumina HiSeq 4000,JDL1533,Mt Hood Hwy 26 nr Chevron Gas,45.31242 N 121.6481 W,JDL1533,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL1533-OR09-2015--Bb,female,SRP149031,Thorax muscle
SRR7222240,1452 m,OTHER,85,127362385,PRJNA473221,SAMN09268000,Invertebrate,49546367,UNIVERSITY OF ALABAMA,2015-07-26,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128758,USA,North America,USA:Oregon,Illumina HiSeq 4000,JDL1534,Mt Hood Hwy 26 nr Chevron Gas,45.31242 N 121.6481 W,JDL1534,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL1534-OR09-2015--Bb,female,SRP149031,Thorax muscle
SRR7222241,1452 m,OTHER,85,106523105,PRJNA473221,SAMN09268001,Invertebrate,41923206,UNIVERSITY OF ALABAMA,2015-07-26,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128757,USA,North America,USA:Oregon,Illumina HiSeq 4000,JDL1536,Mt Hood Hwy 26 nr Chevron Gas,45.31242 N 121.6481 W,JDL1536,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL1536-OR09-2015--Bb,female,SRP149031,Thorax muscle
SRR7222242,681 m,OTHER,85,96039630,PRJNA473221,SAMN09268302,Invertebrate,61459120,UNIVERSITY OF ALABAMA,2013-07-04,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128756,USA,North America,USA:California,Illumina HiSeq 2000,JDL642,Hwy 174,39.13821 N 120.9657 W,JDL642,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL642-CA12-2013--Bv,female,SRP149031,Thorax muscle
SRR7222243,681 m,OTHER,85,133318675,PRJNA473221,SAMN09268303,Invertebrate,84859344,UNIVERSITY OF ALABAMA,2013-07-04,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128755,USA,North America,USA:California,Illumina HiSeq 2000,JDL643,Hwy 174,39.13821 N 120.9657 W,JDL643,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL643-CA12-2013--Bv,female,SRP149031,Thorax muscle
SRR7222244,1579 m,OTHER,85,181825370,PRJNA473221,SAMN09268212,Invertebrate,124080274,UNIVERSITY OF ALABAMA,2012-07-26,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128754,USA,North America,USA:California,Illumina HiSeq 2000,JDL316,"Mt. Shasta\, Elliot Memorial Hwy",41.33377 N 122.26765 W,JDL316,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL316-CA03-2012--Bv,female,SRP149031,Thorax muscle
SRR7222245,644 m,OTHER,85,125773055,PRJNA473221,SAMN09268309,Invertebrate,80469798,UNIVERSITY OF ALABAMA,2013-07-05,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128753,USA,North America,USA:California,Illumina HiSeq 2000,JDL658,"Castella\, Frontage Road",41.1625 N 122.2964 W,JDL658,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL658-CA13-2013--Bv,female,SRP149031,Thorax muscle
SRR7222246,644 m,OTHER,85,115697665,PRJNA473221,SAMN09268306,Invertebrate,75274730,UNIVERSITY OF ALABAMA,2013-07-05,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128752,USA,North America,USA:California,Illumina HiSeq 2000,JDL655,"Castella\, Frontage Road",41.1625 N 122.2964 W,JDL655,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL655-CA13-2013--Bv,female,SRP149031,Thorax muscle
SRR7222247,644 m,OTHER,85,113878325,PRJNA473221,SAMN09268307,Invertebrate,70492986,UNIVERSITY OF ALABAMA,2013-07-05,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128751,USA,North America,USA:California,Illumina HiSeq 2000,JDL656,"Castella\, Frontage Road",41.1625 N 122.2964 W,JDL656,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL656-CA13-2013--Bv,female,SRP149031,Thorax muscle
SRR7222248,2261 m,OTHER,85,125645810,PRJNA473221,SAMN09268227,Invertebrate,83700534,UNIVERSITY OF ALABAMA,2012-07-26,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128750,USA,North America,USA:California,Illumina HiSeq 2000,JDL345,"Mt. Shasta\, downhill from Panther Meadows",41.35558 N 122.20754 W,JDL345,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL345-CA04-2012--Bv,female,SRP149031,Thorax muscle
SRR7222249,2261 m,OTHER,85,172685830,PRJNA473221,SAMN09268226,Invertebrate,113441046,UNIVERSITY OF ALABAMA,2012-07-26,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128749,USA,North America,USA:California,Illumina HiSeq 2000,JDL344,"Mt. Shasta\, downhill from Panther Meadows",41.35558 N 122.20754 W,JDL344,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL344-CA04-2012--Bv,female,SRP149031,Thorax muscle
SRR7222250,1579 m,OTHER,85,206586210,PRJNA473221,SAMN09268213,Invertebrate,138331966,UNIVERSITY OF ALABAMA,2012-07-26,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128748,USA,North America,USA:California,Illumina HiSeq 2000,JDL317,"Mt. Shasta\, Elliot Memorial Hwy",41.33377 N 122.26765 W,JDL317,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL317-CA03-2012--Bv,female,SRP149031,Thorax muscle
SRR7222251,2261 m,OTHER,85,206991660,PRJNA473221,SAMN09268228,Invertebrate,137800526,UNIVERSITY OF ALABAMA,2012-07-26,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128747,USA,North America,USA:California,Illumina HiSeq 2000,JDL346,"Mt. Shasta\, downhill from Panther Meadows",41.35558 N 122.20754 W,JDL346,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL346-CA04-2012--Bv,female,SRP149031,Thorax muscle
SRR7222252,2261 m,OTHER,85,166460090,PRJNA473221,SAMN09268223,Invertebrate,111578305,UNIVERSITY OF ALABAMA,2012-07-26,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128746,USA,North America,USA:California,Illumina HiSeq 2000,JDL340,"Mt. Shasta\, downhill from Panther Meadows",41.35558 N 122.20754 W,JDL340,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL340-CA04-2012--Bv,female,SRP149031,Thorax muscle
SRR7222253,2261 m,OTHER,85,94440015,PRJNA473221,SAMN09268222,Invertebrate,63253862,UNIVERSITY OF ALABAMA,2012-07-26,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128745,USA,North America,USA:California,Illumina HiSeq 2000,JDL339,"Mt. Shasta\, downhill from Panther Meadows",41.35558 N 122.20754 W,JDL339,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL339-CA04-2012--Bv,female,SRP149031,Thorax muscle
SRR7222254,2261 m,OTHER,85,259667350,PRJNA473221,SAMN09268225,Invertebrate,166700977,UNIVERSITY OF ALABAMA,2012-07-26,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128744,USA,North America,USA:California,Illumina HiSeq 2000,JDL343,"Mt. Shasta\, downhill from Panther Meadows",41.35558 N 122.20754 W,JDL343,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL343-CA04-2012--Bv,female,SRP149031,Thorax muscle
SRR7222255,2261 m,OTHER,85,180302085,PRJNA473221,SAMN09268224,Invertebrate,121291895,UNIVERSITY OF ALABAMA,2012-07-26,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128743,USA,North America,USA:California,Illumina HiSeq 2000,JDL341,"Mt. Shasta\, downhill from Panther Meadows",41.35558 N 122.20754 W,JDL341,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL341-CA04-2012--Bv,female,SRP149031,Thorax muscle
SRR7222256,1579 m,OTHER,85,185158560,PRJNA473221,SAMN09268214,Invertebrate,122926054,UNIVERSITY OF ALABAMA,2012-07-26,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128742,USA,North America,USA:California,Illumina HiSeq 2000,JDL318,"Mt. Shasta\, Elliot Memorial Hwy",41.33377 N 122.26765 W,JDL318,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL318-CA03-2012--Bv,female,SRP149031,Thorax muscle
SRR7222257,2268 m,OTHER,85,118926560,PRJNA473221,SAMN09268547,Invertebrate,77240850,UNIVERSITY OF ALABAMA,2015-07-17,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128741,USA,North America,USA:California,Illumina HiSeq 2000,JDL1216,Sequoia Nat. Park_near Little Baldy Saddle,36.61918 N 118.81165 W,JDL1216,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL1216-CA13-2015--Bv,female,SRP149031,Thorax muscle
SRR7222258,681 m,OTHER,85,116125980,PRJNA473221,SAMN09268305,Invertebrate,73485829,UNIVERSITY OF ALABAMA,2013-07-04,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128740,USA,North America,USA:California,Illumina HiSeq 2000,JDL645,Hwy 174,39.13821 N 120.9657 W,JDL645,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL645-CA12-2013--Bv,female,SRP149031,Thorax muscle
SRR7222259,2247 m,OTHER,85,143876950,PRJNA473221,SAMN09268549,Invertebrate,94291215,UNIVERSITY OF ALABAMA,2015-07-18,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128739,USA,North America,USA:California,Illumina HiSeq 2000,JDL1270,"Hwy 168\, Sierra National Forest\, Huntington Lake",37.2023 N 119.21434 W,JDL1270,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL1270-CA15-2015--Bv,female,SRP149031,Thorax muscle
SRR7222260,1898 m,OTHER,85,125610025,PRJNA473221,SAMN09268231,Invertebrate,78329073,UNIVERSITY OF ALABAMA,2013-06-30,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128738,USA,North America,USA:California,Illumina HiSeq 2000,JDL483,"Yosemite NP\, Crane Flat",37.7531 N 119.79679 W,JDL483,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL483-CA03-2013--Bv,female,SRP149031,Thorax muscle
SRR7222261,1898 m,OTHER,85,129715440,PRJNA473221,SAMN09268230,Invertebrate,83046558,UNIVERSITY OF ALABAMA,2013-06-30,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128737,USA,North America,USA:California,Illumina HiSeq 2000,JDL482,"Yosemite NP\, Crane Flat",37.7531 N 119.79679 W,JDL482,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL482-CA03-2013--Bv,female,SRP149031,Thorax muscle
SRR7222262,2261 m,OTHER,85,74571435,PRJNA473221,SAMN09268215,Invertebrate,50915719,UNIVERSITY OF ALABAMA,2012-07-26,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128736,USA,North America,USA:California,Illumina HiSeq 2000,JDL325,"Mt. Shasta\, downhill from Panther Meadows",41.35558 N 122.20754 W,JDL325,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL325-CA04-2012--Bv,female,SRP149031,Thorax muscle
SRR7222263,2268 m,OTHER,85,183392855,PRJNA473221,SAMN09268545,Invertebrate,120532197,UNIVERSITY OF ALABAMA,2015-07-17,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128735,USA,North America,USA:California,Illumina HiSeq 2000,JDL1213,Sequoia Nat. Park_near Little Baldy Saddle,36.61918 N 118.81165 W,JDL1213,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL1213-CA13-2015--Bv,female,SRP149031,Thorax muscle
SRR7222264,2377 m,OTHER,85,92107530,PRJNA473221,SAMN09267769,Invertebrate,60746914,UNIVERSITY OF ALABAMA,2014-07-10,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128734,USA,North America,USA:California,Illumina HiSeq 2000,JDL701,Mt Shasta top parking area,41.36148 N 122.20068 W,JDL701,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL701-CA02-2014-S-Bb,female,SRP149031,Thorax muscle
SRR7222265,644 m,OTHER,85,127618065,PRJNA473221,SAMN09268308,Invertebrate,76598929,UNIVERSITY OF ALABAMA,2013-07-05,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128733,USA,North America,USA:California,Illumina HiSeq 2000,JDL657,"Castella\, Frontage Road",41.1625 N 122.2964 W,JDL657,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL657-CA13-2013--Bv,female,SRP149031,Thorax muscle
SRR7222266,2747 m,OTHER,85,148676900,PRJNA473221,SAMN09267859,Invertebrate,57104017,UNIVERSITY OF ALABAMA,2015-07-18,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128732,USA,North America,USA:California,Illumina HiSeq 4000,JDL1294,"near Kaiser Pass\, Sierra National Forest",37.28761 N 119.10329 W,JDL1294,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL1294-CA16-2015--Bb,female,SRP149031,Thorax muscle
SRR7222267,1299 m,OTHER,85,95978770,PRJNA473221,SAMN09268110,Invertebrate,37754193,UNIVERSITY OF ALABAMA,2016-07-31,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128731,USA,North America,USA:Washington,Illumina HiSeq 4000,JDL3059,Wenatachee N.F. FR 6700,47.80413 N 121.06815 W,JDL3059,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL3059-WA16-2016--Bb,female,SRP149031,Thorax muscle
SRR7222268,1299 m,OTHER,85,116876870,PRJNA473221,SAMN09268111,Invertebrate,44960053,UNIVERSITY OF ALABAMA,2016-07-31,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128730,USA,North America,USA:Washington,Illumina HiSeq 4000,JDL3062,Wenatachee N.F. FR 6700,47.80413 N 121.06815 W,JDL3062,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL3062-WA16-2016--Bb,female,SRP149031,Thorax muscle
SRR7222269,1390 m,OTHER,85,145744315,PRJNA473221,SAMN09268106,Invertebrate,56134203,UNIVERSITY OF ALABAMA,2016-07-31,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128729,USA,North America,USA:Washington,Illumina HiSeq 4000,JDL3052,Wenatachee N.F. FR 6700 at Nason Ridge trailhead,47.8007 N 121.05831 W,JDL3052,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL3052-WA15-2016--Bb,female,SRP149031,Thorax muscle
SRR7222270,1390 m,OTHER,85,128189775,PRJNA473221,SAMN09268107,Invertebrate,49172655,UNIVERSITY OF ALABAMA,2016-07-31,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128728,USA,North America,USA:Washington,Illumina HiSeq 4000,JDL3053,Wenatachee N.F. FR 6700 at Nason Ridge trailhead,47.8007 N 121.05831 W,JDL3053,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL3053-WA15-2016--Bb,female,SRP149031,Thorax muscle
SRR7222271,1390 m,OTHER,85,128194705,PRJNA473221,SAMN09268108,Invertebrate,48798405,UNIVERSITY OF ALABAMA,2016-07-31,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128727,USA,North America,USA:Washington,Illumina HiSeq 4000,JDL3054,Wenatachee N.F. FR 6700 at Nason Ridge trailhead,47.8007 N 121.05831 W,JDL3054,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL3054-WA15-2016--Bb,female,SRP149031,Thorax muscle
SRR7222272,1299 m,OTHER,85,145386635,PRJNA473221,SAMN09268109,Invertebrate,55598782,UNIVERSITY OF ALABAMA,2016-07-31,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128726,USA,North America,USA:Washington,Illumina HiSeq 4000,JDL3055,Wenatachee N.F. FR 6700,47.80413 N 121.06815 W,JDL3055,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL3055-WA16-2016--Bb,female,SRP149031,Thorax muscle
SRR7222273,1892 m,OTHER,85,145165465,PRJNA473221,SAMN09268102,Invertebrate,54917595,UNIVERSITY OF ALABAMA,2016-07-29,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128725,USA,North America,USA:Washington,Illumina HiSeq 4000,JDL3042,Trail to Goat Peak lookout. Steep lupine meadow,48.6423 N 120.40366 W,JDL3042,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL3042-WA14-2016--Bb,female,SRP149031,Thorax muscle
SRR7222274,1892 m,OTHER,85,97295930,PRJNA473221,SAMN09268103,Invertebrate,38115758,UNIVERSITY OF ALABAMA,2016-07-29,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128724,USA,North America,USA:Washington,Illumina HiSeq 4000,JDL3045,Trail to Goat Peak lookout. Steep lupine meadow,48.6423 N 120.40366 W,JDL3045,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL3045-WA14-2016--Bb,female,SRP149031,Thorax muscle
SRR7222275,1892 m,OTHER,85,151175645,PRJNA473221,SAMN09268104,Invertebrate,54337684,UNIVERSITY OF ALABAMA,2016-07-29,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128723,USA,North America,USA:Washington,Illumina HiSeq 4000,JDL3046,Trail to Goat Peak lookout. Steep lupine meadow,48.6423 N 120.40366 W,JDL3046,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL3046-WA14-2016--Bb,female,SRP149031,Thorax muscle
SRR7222276,1390 m,OTHER,85,139974600,PRJNA473221,SAMN09268105,Invertebrate,52716973,UNIVERSITY OF ALABAMA,2016-07-31,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128722,USA,North America,USA:Washington,Illumina HiSeq 4000,JDL3049,Wenatachee N.F. FR 6700 at Nason Ridge trailhead,47.8007 N 121.05831 W,JDL3049,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL3049-WA15-2016--Bb,female,SRP149031,Thorax muscle
SRR7222277,2261 m,OTHER,85,155959615,PRJNA473221,SAMN09268229,Invertebrate,103579085,UNIVERSITY OF ALABAMA,2012-07-26,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128721,USA,North America,USA:California,Illumina HiSeq 2000,JDL347,"Mt. Shasta\, downhill from Panther Meadows",41.35558 N 122.20754 W,JDL347,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL347-CA04-2012--Bv,female,SRP149031,Thorax muscle
SRR7222278,2747 m,OTHER,85,124515820,PRJNA473221,SAMN09267858,Invertebrate,49029182,UNIVERSITY OF ALABAMA,2015-07-18,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128720,USA,North America,USA:California,Illumina HiSeq 4000,JDL1293,"near Kaiser Pass\, Sierra National Forest",37.28761 N 119.10329 W,JDL1293,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL1293-CA16-2015--Bb,female,SRP149031,Thorax muscle
